ID,CD_GCUF,NM_UF,NM_UF_SIGLA,CD_GCMUN,NM_MUN_2016,AR_MUN_2016
1657,27,Alagoas,AL,2700706,BATALHA,319
1658,27,Alagoas,AL,2700805,BELÉM,67
1659,27,Alagoas,AL,2700904,BELO MONTE,333
1660,27,Alagoas,AL,2701001,BOCA DA MATA,186
1661,27,Alagoas,AL,2701100,BRANQUINHA,165
1662,27,Alagoas,AL,2701209,CACIMBINHAS,274
1663,27,Alagoas,AL,2701308,CAJUEIRO,94
1664,27,Alagoas,AL,2701357,CAMPESTRE,66
1665,27,Alagoas,AL,2701407,CAMPO ALEGRE,313
1666,27,Alagoas,AL,2701506,CAMPO GRANDE,170
1667,27,Alagoas,AL,2701605,CANAPI,603
1668,27,Alagoas,AL,2701704,CAPELA,258
1669,27,Alagoas,AL,2701803,CARNEIROS,102
1670,27,Alagoas,AL,2701902,CHÃ PRETA,169
1671,27,Alagoas,AL,2702009,COITÉ DO NÓIA,89
1672,27,Alagoas,AL,2702108,COLÔNIA LEOPOLDINA,208
1673,27,Alagoas,AL,2702207,COQUEIRO SECO,40
1674,27,Alagoas,AL,2702306,CORURIPE,899
1675,27,Alagoas,AL,2702355,CRAÍBAS,280
1676,27,Alagoas,AL,2702405,DELMIRO GOUVEIA,627
1677,27,Alagoas,AL,2702504,DOIS RIACHOS,140
1678,27,Alagoas,AL,2702553,ESTRELA DE ALAGOAS,261
1679,27,Alagoas,AL,2702603,FEIRA GRANDE,178
1680,27,Alagoas,AL,2702702,FELIZ DESERTO,110
1681,27,Alagoas,AL,2702801,FLEXEIRAS,333
1682,27,Alagoas,AL,2702900,GIRAU DO PONCIANO,514
1683,27,Alagoas,AL,2703007,IBATEGUARA,265
1684,27,Alagoas,AL,2703106,IGACI,335
1685,27,Alagoas,AL,2703205,IGREJA NOVA,427
1686,27,Alagoas,AL,2703304,INHAPI,372
1687,27,Alagoas,AL,2703403,JACARÉ DOS HOMENS,150
1688,27,Alagoas,AL,2703502,JACUÍPE,209
1689,27,Alagoas,AL,2703601,JAPARATINGA,86
1690,27,Alagoas,AL,2703700,JARAMATAIA,104
1691,27,Alagoas,AL,2703759,JEQUIÁ DA PRAIA,335
1692,27,Alagoas,AL,2703809,JOAQUIM GOMES,298
1693,27,Alagoas,AL,2703908,JUNDIÁ,89
1694,27,Alagoas,AL,2704005,JUNQUEIRO,248
1695,27,Alagoas,AL,2704104,LAGOA DA CANOA,84
1696,27,Alagoas,AL,2704203,LIMOEIRO DE ANADIA,309
1697,27,Alagoas,AL,2704302,MACEIÓ,510
1698,27,Alagoas,AL,2704401,MAJOR ISIDORO,449
1699,27,Alagoas,AL,2704500,MARAGOGI,334
1700,27,Alagoas,AL,2704609,MARAVILHA,332
1701,27,Alagoas,AL,2704708,MARECHAL DEODORO,332
1702,27,Alagoas,AL,2704807,MARIBONDO,180
1703,27,Alagoas,AL,2704906,MAR VERMELHO,92
1704,27,Alagoas,AL,2705002,MATA GRANDE,915
1705,27,Alagoas,AL,2705101,MATRIZ DE CAMARAGIBE,238
1706,27,Alagoas,AL,2705200,MESSIAS,114
1707,27,Alagoas,AL,2705309,MINADOR DO NEGRÃO,168
1708,27,Alagoas,AL,2705408,MONTEIRÓPOLIS,87
1709,27,Alagoas,AL,2705507,MURICI,418
1710,27,Alagoas,AL,2705606,NOVO LINO,216
1711,27,Alagoas,AL,2705705,OLHO D'ÁGUA DAS FLORES,191
1712,27,Alagoas,AL,2705804,OLHO D'ÁGUA DO CASADO,321
1713,27,Alagoas,AL,2705903,OLHO D'ÁGUA GRANDE,117
1714,27,Alagoas,AL,2706000,OLIVENÇA,176
1715,27,Alagoas,AL,2706109,OURO BRANCO,197
1716,27,Alagoas,AL,2706208,PALESTINA,38
1717,27,Alagoas,AL,2706307,PALMEIRA DOS ÍNDIOS,451
1718,27,Alagoas,AL,2706406,PÃO DE AÇÚCAR,694
1719,27,Alagoas,AL,2706422,PARICONHA,255
1720,27,Alagoas,AL,2706448,PARIPUEIRA,93
1721,27,Alagoas,AL,2706505,PASSO DE CAMARAGIBE,252
1722,27,Alagoas,AL,2706604,PAULO JACINTO,118
1723,27,Alagoas,AL,2706703,PENEDO,690
1724,27,Alagoas,AL,2706802,PIAÇABUÇU,240
1725,27,Alagoas,AL,2706901,PILAR,251
1726,27,Alagoas,AL,2707008,PINDOBA,117
1727,27,Alagoas,AL,2707107,PIRANHAS,410
1728,27,Alagoas,AL,2707206,POÇO DAS TRINCHEIRAS,284
1729,27,Alagoas,AL,2707305,PORTO CALVO,313
1730,27,Alagoas,AL,2707404,PORTO DE PEDRAS,257
1731,27,Alagoas,AL,2707503,PORTO REAL DO COLÉGIO,237
1732,27,Alagoas,AL,2707602,QUEBRANGULO,320
1733,27,Alagoas,AL,2707701,RIO LARGO,294
1734,27,Alagoas,AL,2707800,ROTEIRO,129
1735,27,Alagoas,AL,2707909,SANTA LUZIA DO NORTE,29
1736,27,Alagoas,AL,2708006,SANTANA DO IPANEMA,438
1737,27,Alagoas,AL,2708105,SANTANA DO MUNDAÚ,225
1738,27,Alagoas,AL,2708204,SÃO BRÁS,140
1739,27,Alagoas,AL,2708303,SÃO JOSÉ DA LAJE,257
1740,27,Alagoas,AL,2708402,SÃO JOSÉ DA TAPERA,494
1741,27,Alagoas,AL,2708501,SÃO LUÍS DO QUITUNDE,397
1742,27,Alagoas,AL,2708600,SÃO MIGUEL DOS CAMPOS,361
1743,27,Alagoas,AL,2708709,SÃO MIGUEL DOS MILAGRES,77
1744,27,Alagoas,AL,2708808,SÃO SEBASTIÃO,315
1745,27,Alagoas,AL,2708907,SATUBA,41
1746,27,Alagoas,AL,2708956,SENADOR RUI PALMEIRA,342
1747,27,Alagoas,AL,2709004,TANQUE D'ARCA,125
1748,27,Alagoas,AL,2709103,TAQUARANA,153
1749,27,Alagoas,AL,2709152,TEOTÔNIO VILELA,299
1750,27,Alagoas,AL,2709202,TRAIPU,686
1751,27,Alagoas,AL,2709301,UNIÃO DOS PALMARES,421
1752,27,Alagoas,AL,2709400,VIÇOSA,372
1753,28,Sergipe,SE,2800100,AMPARO DE SÃO FRANCISCO,35
1754,28,Sergipe,SE,2800209,AQUIDABÃ,360
1755,28,Sergipe,SE,2800308,ARACAJU,182
1756,28,Sergipe,SE,2800407,ARAUÁ,199
1757,28,Sergipe,SE,2800506,AREIA BRANCA,148
1758,28,Sergipe,SE,2800605,BARRA DOS COQUEIROS,90
1759,28,Sergipe,SE,2800670,BOQUIM,206
1760,28,Sergipe,SE,2800704,BREJO GRANDE,149
1761,28,Sergipe,SE,2801009,CAMPO DO BRITO,201
1762,28,Sergipe,SE,2801108,CANHOBA,170
1763,28,Sergipe,SE,2801207,CANINDÉ DE SÃO FRANCISCO,901
1764,28,Sergipe,SE,2801306,CAPELA,442
1765,28,Sergipe,SE,2801405,CARIRA,637
1766,28,Sergipe,SE,2801504,CARMÓPOLIS,46
1767,28,Sergipe,SE,2801603,CEDRO DE SÃO JOÃO,84
1768,28,Sergipe,SE,2801702,CRISTINÁPOLIS,238
1769,28,Sergipe,SE,2801900,CUMBE,128
1770,28,Sergipe,SE,2802007,DIVINA PASTORA,90
1771,28,Sergipe,SE,2802106,ESTÂNCIA,644
1772,28,Sergipe,SE,2802205,FEIRA NOVA,183
1773,28,Sergipe,SE,2802304,FREI PAULO,399
1774,28,Sergipe,SE,2802403,GARARU,654
1775,28,Sergipe,SE,2802502,GENERAL MAYNARD,20
1776,28,Sergipe,SE,2802601,GRACHO CARDOSO,243
1777,28,Sergipe,SE,2802700,ILHA DAS FLORES,55
1778,28,Sergipe,SE,2802809,INDIAROBA,315
1779,28,Sergipe,SE,2802908,ITABAIANA,337
1780,28,Sergipe,SE,2803005,ITABAIANINHA,493
1781,28,Sergipe,SE,2803104,ITABI,183
1782,28,Sergipe,SE,2803203,ITAPORANGA D'AJUDA,739
1783,28,Sergipe,SE,2803302,JAPARATUBA,366
1784,28,Sergipe,SE,2803401,JAPOATÃ,408
1785,28,Sergipe,SE,2803500,LAGARTO,969
1786,28,Sergipe,SE,2803609,LARANJEIRAS,162
1787,28,Sergipe,SE,2803708,MACAMBIRA,138
1788,28,Sergipe,SE,2803807,MALHADA DOS BOIS,63
1789,28,Sergipe,SE,2803906,MALHADOR,102
1790,28,Sergipe,SE,2804003,MARUIM,96
1791,28,Sergipe,SE,2804102,MOITA BONITA,95
1792,28,Sergipe,SE,2804201,MONTE ALEGRE DE SERGIPE,408
1793,28,Sergipe,SE,2804300,MURIBECA,74
1794,28,Sergipe,SE,2804409,NEÓPOLIS,266
1795,28,Sergipe,SE,2804458,NOSSA SENHORA APARECIDA,341
1796,28,Sergipe,SE,2804508,NOSSA SENHORA DA GLÓRIA,757
1797,28,Sergipe,SE,2804607,NOSSA SENHORA DAS DORES,482
1798,28,Sergipe,SE,2804706,NOSSA SENHORA DE LOURDES,81
1799,28,Sergipe,SE,2804805,NOSSA SENHORA DO SOCORRO,155
1800,28,Sergipe,SE,2804904,PACATUBA,373
1801,28,Sergipe,SE,2805000,PEDRA MOLE,82
1802,28,Sergipe,SE,2805109,PEDRINHAS,33
1803,28,Sergipe,SE,2805208,PINHÃO,156
1804,28,Sergipe,SE,2805307,PIRAMBU,205
1805,28,Sergipe,SE,2805406,POÇO REDONDO,1233
1806,28,Sergipe,SE,2805505,POÇO VERDE,440
1807,28,Sergipe,SE,2805604,PORTO DA FOLHA,877
1808,28,Sergipe,SE,2805703,PROPRIÁ,93
1809,28,Sergipe,SE,2805802,RIACHÃO DO DANTAS,531
1810,28,Sergipe,SE,2805901,RIACHUELO,78
1811,28,Sergipe,SE,2806008,RIBEIRÓPOLIS,259
1812,28,Sergipe,SE,2806107,ROSÁRIO DO CATETE,103
1813,28,Sergipe,SE,2806206,SALGADO,248
1814,28,Sergipe,SE,2806305,SANTA LUZIA DO ITANHY,325
1815,28,Sergipe,SE,2806404,SANTANA DO SÃO FRANCISCO,45
1816,28,Sergipe,SE,2806503,SANTA ROSA DE LIMA,68
1817,28,Sergipe,SE,2806602,SANTO AMARO DAS BROTAS,237
1818,28,Sergipe,SE,2806701,SÃO CRISTÓVÃO,438
1819,28,Sergipe,SE,2806800,SÃO DOMINGOS,102
1820,28,Sergipe,SE,2806909,SÃO FRANCISCO,84
1821,28,Sergipe,SE,2807006,SÃO MIGUEL DO ALEIXO,145
1822,28,Sergipe,SE,2807105,SIMÃO DIAS,564
1823,28,Sergipe,SE,2807204,SIRIRI,168
1824,28,Sergipe,SE,2807303,TELHA,49
1825,28,Sergipe,SE,2807402,TOBIAS BARRETO,1024
1826,28,Sergipe,SE,2807501,TOMAR DO GERU,306
1827,28,Sergipe,SE,2807600,UMBAÚBA,118
1828,29,Bahia,BA,2900108,ABAÍRA,539
1829,29,Bahia,BA,2900207,ABARÉ,1605
1830,29,Bahia,BA,2900306,ACAJUTIBA,180
1831,29,Bahia,BA,2900355,ADUSTINA,632
1832,29,Bahia,BA,2900405,ÁGUA FRIA,743
1833,29,Bahia,BA,2900504,ÉRICO CARDOSO,768
1834,29,Bahia,BA,2900603,AIQUARA,168
1835,29,Bahia,BA,2900702,ALAGOINHAS,707
1836,29,Bahia,BA,2900801,ALCOBAÇA,1481
1837,29,Bahia,BA,2900900,ALMADINA,245
1838,29,Bahia,BA,2901007,AMARGOSA,432
1839,29,Bahia,BA,2901106,AMÉLIA RODRIGUES,173
1840,29,Bahia,BA,2901155,AMÉRICA DOURADA,822
1841,29,Bahia,BA,2901205,ANAGÉ,1336
1842,29,Bahia,BA,2901304,ANDARAÍ,1590
1843,29,Bahia,BA,2901353,ANDORINHA,1362
1844,29,Bahia,BA,2901403,ANGICAL,1530
1845,29,Bahia,BA,2901502,ANGUERA,188
1846,29,Bahia,BA,2901601,ANTAS,322
1847,29,Bahia,BA,2901700,ANTÔNIO CARDOSO,294
1848,29,Bahia,BA,2901809,ANTÔNIO GONÇALVES,345
1849,29,Bahia,BA,2901908,APORÁ,562
1850,29,Bahia,BA,2901957,APUAREMA,151
1851,29,Bahia,BA,2902005,ARACATU,1490
1852,29,Bahia,BA,2902054,ARAÇAS,487
1853,29,Bahia,BA,2902104,ARACI,1496
1854,29,Bahia,BA,2902203,ARAMARI,364
1855,29,Bahia,BA,2902252,ARATACA,436
1856,29,Bahia,BA,2902302,ARATUÍPE,174
1857,29,Bahia,BA,2902401,AURELINO LEAL,445
1858,29,Bahia,BA,2902500,BAIANÓPOLIS,3321
1859,29,Bahia,BA,2902609,BAIXA GRANDE,968
1860,29,Bahia,BA,2902658,BANZAÊ,410
1861,29,Bahia,BA,2902708,BARRA,11423
1862,29,Bahia,BA,2902807,BARRA DA ESTIVA,1657
1863,29,Bahia,BA,2902906,BARRA DO CHOÇA,765
1864,29,Bahia,BA,2903003,BARRA DO MENDES,1587
1865,29,Bahia,BA,2903102,BARRA DO ROCHA,214
1866,29,Bahia,BA,2903201,BARREIRAS,7538
1867,29,Bahia,BA,2903235,BARRO ALTO,415
1868,29,Bahia,BA,2903276,BARROCAS,207
1869,29,Bahia,BA,2903300,BARRO PRETO,202
1870,29,Bahia,BA,2903409,BELMONTE,1932
1871,29,Bahia,BA,2903508,BELO CAMPO,773
1872,29,Bahia,BA,2903607,BIRITINGA,554
1873,29,Bahia,BA,2903706,BOA NOVA,850
1874,29,Bahia,BA,2903805,BOA VISTA DO TUPIM,2972
1875,29,Bahia,BA,2903904,BOM JESUS DA LAPA,4116
1876,29,Bahia,BA,2903953,BOM JESUS DA SERRA,468
1877,29,Bahia,BA,2904001,BONINAL,897
1878,29,Bahia,BA,2904050,BONITO,791
1879,29,Bahia,BA,2904100,BOQUIRA,1426
1880,29,Bahia,BA,2904209,BOTUPORÃ,628
1881,29,Bahia,BA,2904308,BREJÕES,519
1882,29,Bahia,BA,2904407,BREJOLÂNDIA,2247
1883,29,Bahia,BA,2904506,BROTAS DE MACAÚBAS,2370
1884,29,Bahia,BA,2904605,BRUMADO,2208
1885,29,Bahia,BA,2904704,BUERAREMA,219
1886,29,Bahia,BA,2904753,BURITIRAMA,4047
1887,29,Bahia,BA,2904803,CAATIBA,579
1888,29,Bahia,BA,2904852,CABACEIRAS DO PARAGUAÇU,222
1889,29,Bahia,BA,2904902,CACHOEIRA,400
1890,29,Bahia,BA,2905008,CACULÉ,611
1891,29,Bahia,BA,2905107,CAÉM,541
1892,29,Bahia,BA,2905156,CAETANOS,878
1893,29,Bahia,BA,2905206,CAETITÉ,2652
1894,29,Bahia,BA,2905305,CAFARNAUM,644
1895,29,Bahia,BA,2905404,CAIRU,463
1896,29,Bahia,BA,2905503,CALDEIRÃO GRANDE,458
1897,29,Bahia,BA,2905602,CAMACAN,585
1898,29,Bahia,BA,2905701,CAMAÇARI,785
1899,29,Bahia,BA,2905800,CAMAMU,840
1900,29,Bahia,BA,2905909,CAMPO ALEGRE DE LOURDES,2781
1901,29,Bahia,BA,2906006,CAMPO FORMOSO,7162
1902,29,Bahia,BA,2906105,CANÁPOLIS,460
1903,29,Bahia,BA,2906204,CANARANA,580
1904,29,Bahia,BA,2906303,CANAVIEIRAS,1333
1905,29,Bahia,BA,2906402,CANDEAL,448
1906,29,Bahia,BA,2906501,CANDEIAS,252
1907,29,Bahia,BA,2906600,CANDIBA,434
1908,29,Bahia,BA,2906709,CÂNDIDO SALES,1170
1909,29,Bahia,BA,2906808,CANSANÇÃO,1352
1910,29,Bahia,BA,2906824,CANUDOS,3190
1911,29,Bahia,BA,2906857,CAPELA DO ALTO ALEGRE,630
1912,29,Bahia,BA,2906873,CAPIM GROSSO,465
1913,29,Bahia,BA,2906899,CARAÍBAS,806
1914,29,Bahia,BA,2906907,CARAVELAS,2397
1915,29,Bahia,BA,2907004,CARDEAL DA SILVA,257
1916,29,Bahia,BA,2907103,CARINHANHA,2529
1917,29,Bahia,BA,2907202,CASA NOVA,9647
1918,29,Bahia,BA,2907301,CASTRO ALVES,714
1919,29,Bahia,BA,2907400,CATOLÂNDIA,720
1920,29,Bahia,BA,2907509,CATU,416
1921,29,Bahia,BA,2907558,CATURAMA,716
1922,29,Bahia,BA,2907608,CENTRAL,567
1923,29,Bahia,BA,2907707,CHORROCHÓ,3005
1924,29,Bahia,BA,2907806,CÍCERO DANTAS,864
1925,29,Bahia,BA,2907905,CIPÓ,156
1926,29,Bahia,BA,2908002,COARACI,275
1927,29,Bahia,BA,2908101,COCOS,10141
1928,29,Bahia,BA,2908200,CONCEIÇÃO DA FEIRA,165
1929,29,Bahia,BA,2908309,CONCEIÇÃO DO ALMEIDA,285
1930,29,Bahia,BA,2908408,CONCEIÇÃO DO COITÉ,1015
1931,29,Bahia,BA,2908507,CONCEIÇÃO DO JACUÍPE,118
1932,29,Bahia,BA,2908606,CONDE,965
1933,29,Bahia,BA,2908705,CONDEÚBA,1348
1934,29,Bahia,BA,2908804,CONTENDAS DO SINCORÁ,977
1935,29,Bahia,BA,2908903,CORAÇÃO DE MARIA,378
1936,29,Bahia,BA,2909000,CORDEIROS,524
1937,29,Bahia,BA,2909109,CORIBE,2657
1938,29,Bahia,BA,2909208,CORONEL JOÃO SÁ,884
1939,29,Bahia,BA,2909307,CORRENTINA,11492
1940,29,Bahia,BA,2909406,COTEGIPE,4283
1941,29,Bahia,BA,2909505,CRAVOLÂNDIA,183
1942,29,Bahia,BA,2909604,CRISÓPOLIS,608
1943,29,Bahia,BA,2909703,CRISTÓPOLIS,1053
1944,29,Bahia,BA,2909802,CRUZ DAS ALMAS,139
1945,29,Bahia,BA,2909901,CURAÇÁ,5936
1946,29,Bahia,BA,2910008,DÁRIO MEIRA,414
1947,29,Bahia,BA,2910057,DIAS D'ÁVILA,184
1948,29,Bahia,BA,2910107,DOM BASÍLIO,689
1949,29,Bahia,BA,2910206,DOM MACEDO COSTA,95
1950,29,Bahia,BA,2910305,ELÍSIO MEDRADO,179
1951,29,Bahia,BA,2910404,ENCRUZILHADA,1890
1952,29,Bahia,BA,2910503,ENTRE RIOS,1215
1953,29,Bahia,BA,2910602,ESPLANADA,1298
1954,29,Bahia,BA,2910701,EUCLIDES DA CUNHA,1993
1955,29,Bahia,BA,2910727,EUNÁPOLIS,1426
1956,29,Bahia,BA,2910750,FÁTIMA,359
1957,29,Bahia,BA,2910776,FEIRA DA MATA,1176
1958,29,Bahia,BA,2910800,FEIRA DE SANTANA,1304
1959,29,Bahia,BA,2910859,FILADÉLFIA,580
1960,29,Bahia,BA,2910909,FIRMINO ALVES,172
1961,29,Bahia,BA,2911006,FLORESTA AZUL,321
1962,29,Bahia,BA,2911105,FORMOSA DO RIO PRETO,15902
1963,29,Bahia,BA,2911204,GANDU,230
1964,29,Bahia,BA,2911253,GAVIÃO,385
1965,29,Bahia,BA,2911303,GENTIO DO OURO,3818
1966,29,Bahia,BA,2911402,GLÓRIA,1567
1967,29,Bahia,BA,2911501,GONGOGI,202
1968,29,Bahia,BA,2911600,GOVERNADOR MANGABEIRA,107
1969,29,Bahia,BA,2911659,GUAJERU,873
1970,29,Bahia,BA,2911709,GUANAMBI,1272
1971,29,Bahia,BA,2911808,GUARATINGA,2189
1972,29,Bahia,BA,2911857,HELIÓPOLIS,339
1973,29,Bahia,BA,2911907,IAÇU,2342
1974,29,Bahia,BA,2912004,IBIASSUCÊ,483
1975,29,Bahia,BA,2912103,IBICARAÍ,231
1976,29,Bahia,BA,2912202,IBICOARA,817
1977,29,Bahia,BA,2912301,IBICUÍ,1139
1978,29,Bahia,BA,2912400,IBIPEBA,1382
1979,29,Bahia,BA,2912509,IBIPITANGA,954
1980,29,Bahia,BA,2912608,IBIQUERA,698
1981,29,Bahia,BA,2912707,IBIRAPITANGA,473
1982,29,Bahia,BA,2912806,IBIRAPUÃ,771
1983,29,Bahia,BA,2912905,IBIRATAIA,318
1984,29,Bahia,BA,2913002,IBITIARA,1834
1985,29,Bahia,BA,2913101,IBITITÁ,573
1986,29,Bahia,BA,2913200,IBOTIRAMA,1740
1987,29,Bahia,BA,2913309,ICHU,138
1988,29,Bahia,BA,2913408,IGAPORÃ,837
1989,29,Bahia,BA,2913457,IGRAPIÚNA,591
1990,29,Bahia,BA,2913507,IGUAÍ,860
1991,29,Bahia,BA,2913606,ILHÉUS,1585
1992,29,Bahia,BA,2913705,INHAMBUPE,1135
1993,29,Bahia,BA,2913804,IPECAETÁ,373
1994,29,Bahia,BA,2913903,IPIAÚ,280
1995,29,Bahia,BA,2914000,IPIRÁ,3105
1996,29,Bahia,BA,2914109,IPUPIARA,1056
1997,29,Bahia,BA,2914208,IRAJUBA,459
1998,29,Bahia,BA,2914307,IRAMAIA,1708
1999,29,Bahia,BA,2914406,IRAQUARA,992
2000,29,Bahia,BA,2914505,IRARÁ,268
2001,29,Bahia,BA,2914604,IRECÊ,319
2002,29,Bahia,BA,2914653,ITABELA,925
2003,29,Bahia,BA,2914703,ITABERABA,2386
2004,29,Bahia,BA,2914802,ITABUNA,401
2005,29,Bahia,BA,2914901,ITACARÉ,726
2006,29,Bahia,BA,2915007,ITAETÉ,1332
2007,29,Bahia,BA,2915106,ITAGI,311
2008,29,Bahia,BA,2915205,ITAGIBÁ,811
2009,29,Bahia,BA,2915304,ITAGIMIRIM,877
2010,29,Bahia,BA,2915353,ITAGUAÇU DA BAHIA,4310
2011,29,Bahia,BA,2915403,ITAJU DO COLÔNIA,1225
2012,29,Bahia,BA,2915502,ITAJUÍPE,271
2013,29,Bahia,BA,2915601,ITAMARAJU,2360
2014,29,Bahia,BA,2915700,ITAMARI,143
2015,29,Bahia,BA,2915809,ITAMBÉ,1470
2016,29,Bahia,BA,2915908,ITANAGRA,491
2017,29,Bahia,BA,2916005,ITANHÉM,1394
2018,29,Bahia,BA,2916104,ITAPARICA,118
2019,29,Bahia,BA,2916203,ITAPÉ,453
2020,29,Bahia,BA,2916302,ITAPEBI,1013
2021,29,Bahia,BA,2916401,ITAPETINGA,1651
2022,29,Bahia,BA,2916500,ITAPICURU,1586
2023,29,Bahia,BA,2916609,ITAPITANGA,421
2024,29,Bahia,BA,2916708,ITAQUARA,344
2025,29,Bahia,BA,2916807,ITARANTIM,1674
2026,29,Bahia,BA,2916856,ITATIM,548
2027,29,Bahia,BA,2916906,ITIRUÇU,322
2028,29,Bahia,BA,2917003,ITIÚBA,1651
2029,29,Bahia,BA,2917102,ITORORÓ,314
2030,29,Bahia,BA,2917201,ITUAÇU,1199
2031,29,Bahia,BA,2917300,ITUBERÁ,417
2032,29,Bahia,BA,2917334,IUIÚ,1522
2033,29,Bahia,BA,2917359,JABORANDI,9994
2034,29,Bahia,BA,2917409,JACARACI,1332
2035,29,Bahia,BA,2917508,JACOBINA,2193
2036,29,Bahia,BA,2917607,JAGUAQUARA,925
2037,29,Bahia,BA,2917706,JAGUARARI,2466
2038,29,Bahia,BA,2917805,JAGUARIPE,865
2039,29,Bahia,BA,2917904,JANDAÍRA,641
2040,29,Bahia,BA,2918001,JEQUIÉ,2969
2041,29,Bahia,BA,2918100,JEREMOABO,4627
2042,29,Bahia,BA,2918209,JIQUIRIÇÁ,239
2043,29,Bahia,BA,2918308,JITAÚNA,262
2044,29,Bahia,BA,2918357,JOÃO DOURADO,913
2045,29,Bahia,BA,2918407,JUAZEIRO,6721
2046,29,Bahia,BA,2918456,JUCURUÇU,1458
2047,29,Bahia,BA,2918506,JUSSARA,1355
2048,29,Bahia,BA,2918555,JUSSARI,329
2049,29,Bahia,BA,2918605,JUSSIAPE,590
2050,29,Bahia,BA,2918704,LAFAIETE COUTINHO,498
2051,29,Bahia,BA,2918753,LAGOA REAL,912
2052,29,Bahia,BA,2918803,LAJE,450
2053,29,Bahia,BA,2918902,LAJEDÃO,625
2054,29,Bahia,BA,2919009,LAJEDINHO,847
2055,29,Bahia,BA,2919058,LAJEDO DO TABOCAL,383
2056,29,Bahia,BA,2919108,LAMARÃO,189
2057,29,Bahia,BA,2919157,LAPÃO,643
2058,29,Bahia,BA,2919207,LAURO DE FREITAS,58
2059,29,Bahia,BA,2919306,LENÇÓIS,1283
2060,29,Bahia,BA,2919405,LICÍNIO DE ALMEIDA,857
2061,29,Bahia,BA,2919504,LIVRAMENTO DE NOSSA SENHORA,1953
2062,29,Bahia,BA,2919553,LUÍS EDUARDO MAGALHÃES,4245
2063,29,Bahia,BA,2919603,MACAJUBA,701
2064,29,Bahia,BA,2919702,MACARANI,1210
2065,29,Bahia,BA,2919801,MACAÚBAS,2459
2066,29,Bahia,BA,2919900,MACURURÉ,2546
2067,29,Bahia,BA,2919926,MADRE DE DEUS,32
2068,29,Bahia,BA,2919959,MAETINGA,615
2069,29,Bahia,BA,2920007,MAIQUINIQUE,588
2070,29,Bahia,BA,2920106,MAIRI,907
2071,29,Bahia,BA,2920205,MALHADA,1972
2072,29,Bahia,BA,2920304,MALHADA DE PEDRAS,550
2073,29,Bahia,BA,2920403,MANOEL VITORINO,2202
2074,29,Bahia,BA,2920452,MANSIDÃO,3130
2075,29,Bahia,BA,2920502,MARACÁS,2413
2076,29,Bahia,BA,2920601,MARAGOGIPE,438
2077,29,Bahia,BA,2920700,MARAÚ,848
2078,29,Bahia,BA,2920809,MARCIONÍLIO SOUZA,1099
2079,29,Bahia,BA,2920908,MASCOTE,788
2080,29,Bahia,BA,2921005,MATA DE SÃO JOÃO,632
2081,29,Bahia,BA,2921054,MATINA,773
2082,29,Bahia,BA,2921104,MEDEIROS NETO,1312
2083,29,Bahia,BA,2921203,MIGUEL CALMON,1600
2084,29,Bahia,BA,2921302,MILAGRES,420
2085,29,Bahia,BA,2921401,MIRANGABA,1752
2086,29,Bahia,BA,2921450,MIRANTE,1173
2087,29,Bahia,BA,2921500,MONTE SANTO,3034
2088,29,Bahia,BA,2921609,MORPARÁ,2094
2089,29,Bahia,BA,2921708,MORRO DO CHAPÉU,5745
2090,29,Bahia,BA,2921807,MORTUGABA,528
2091,29,Bahia,BA,2921906,MUCUGÊ,2462
2092,29,Bahia,BA,2922003,MUCURI,1786
2093,29,Bahia,BA,2922052,MULUNGU DO MORRO,647
2094,29,Bahia,BA,2922102,MUNDO NOVO,1492
2095,29,Bahia,BA,2922201,MUNIZ FERREIRA,105
2096,29,Bahia,BA,2922250,MUQUÉM DE SÃO FRANCISCO,3853
2097,29,Bahia,BA,2922300,MURITIBA,86
2098,29,Bahia,BA,2922409,MUTUÍPE,276
2099,29,Bahia,BA,2922508,NAZARÉ,279
2100,29,Bahia,BA,2922607,NILO PEÇANHA,392
2101,29,Bahia,BA,2922656,NORDESTINA,465
2102,29,Bahia,BA,2922706,NOVA CANAÃ,805
2103,29,Bahia,BA,2922730,NOVA FÁTIMA,347
2104,29,Bahia,BA,2922755,NOVA IBIÁ,203
2105,29,Bahia,BA,2922805,NOVA ITARANA,475
2106,29,Bahia,BA,2922854,NOVA REDENÇÃO,565
2107,29,Bahia,BA,2922904,NOVA SOURE,937
2108,29,Bahia,BA,2923001,NOVA VIÇOSA,1317
2109,29,Bahia,BA,2923035,NOVO HORIZONTE,628
2110,29,Bahia,BA,2923050,NOVO TRIUNFO,251
2111,29,Bahia,BA,2923100,OLINDINA,542
2112,29,Bahia,BA,2923209,OLIVEIRA DOS BREJINHOS,3313
2113,29,Bahia,BA,2923308,OURIÇANGAS,163
2114,29,Bahia,BA,2923357,OUROLÂNDIA,1545
2115,29,Bahia,BA,2923407,PALMAS DE MONTE ALTO,2563
2116,29,Bahia,BA,2923506,PALMEIRAS,737
2117,29,Bahia,BA,2923605,PARAMIRIM,1087
2118,29,Bahia,BA,2923704,PARATINGA,2624
2119,29,Bahia,BA,2923803,PARIPIRANGA,436
2120,29,Bahia,BA,2923902,PAU BRASIL,626
2121,29,Bahia,BA,2924009,PAULO AFONSO,1545
2122,29,Bahia,BA,2924058,PÉ DE SERRA,597
2123,29,Bahia,BA,2924108,PEDRÃO,158
